state,year,month,drug_type,deaths, deaths
Arizona,2019,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",363.0,363.0
Arizona,2019,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",885.0,885.0
Arizona,2019,May,"Synthetic opioids, excl. methadone (T40.4)",625.0,625.0
Arizona,2019,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",365.0,365.0
Arizona,2019,May,"Opioids (T40.0-T40.4,T40.6)",1192.0,1192.0
Arizona,2019,May,Natural & semi-synthetic opioids (T40.2),313.0,313.0
Arizona,2019,November,"Opioids (T40.0-T40.4,T40.6)",1296.0,1296.0
Arizona,2019,November,"Synthetic opioids, excl. methadone (T40.4)",780.0,780.0
Arizona,2019,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1036.0,1036.0
Arizona,2019,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",376.0,376.0
Arizona,2019,November,Natural & semi-synthetic opioids (T40.2),318.0,318.0
Arizona,2019,October,Natural & semi-synthetic opioids (T40.2),323.0,323.0
Arizona,2019,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1018.0,1018.0
Arizona,2019,October,"Opioids (T40.0-T40.4,T40.6)",1294.0,1294.0
Arizona,2019,October,"Synthetic opioids, excl. methadone (T40.4)",749.0,749.0
Arizona,2019,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",380.0,380.0
Arizona,2019,September,"Opioids (T40.0-T40.4,T40.6)",1261.0,1261.0
Arizona,2019,September,Natural & semi-synthetic opioids (T40.2),326.0,326.0
Arizona,2019,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",977.0,977.0
Arizona,2019,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",383.0,383.0
Arizona,2019,September,"Synthetic opioids, excl. methadone (T40.4)",709.0,709.0
Arizona,2020,April,"Opioids (T40.0-T40.4,T40.6)",1491.0,1491.0
Arizona,2020,April,"Synthetic opioids, excl. methadone (T40.4)",1032.0,1032.0
Arizona,2020,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1271.0,1271.0
Arizona,2020,April,Natural & semi-synthetic opioids (T40.2),308.0,308.0
Arizona,2020,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",366.0,366.0
Arizona,2020,August,"Opioids (T40.0-T40.4,T40.6)",1849.0,1849.0
Arizona,2020,August,Natural & semi-synthetic opioids (T40.2),336.0,336.0
Arizona,2020,August,"Synthetic opioids, excl. methadone (T40.4)",1395.0,1395.0
Arizona,2020,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1639.0,1639.0
Arizona,2020,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",397.0,397.0
Arizona,2020,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",386.0,386.0
Arizona,2020,December,"Synthetic opioids, excl. methadone (T40.4)",1519.0,1519.0
Arizona,2020,December,Natural & semi-synthetic opioids (T40.2),318.0,318.0
Arizona,2020,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1752.0,1752.0
Arizona,2020,December,"Opioids (T40.0-T40.4,T40.6)",1928.0,1928.0
Arizona,2020,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",366.0,366.0
Arizona,2020,February,Natural & semi-synthetic opioids (T40.2),309.0,309.0
Arizona,2020,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1158.0,1158.0
Arizona,2020,February,"Opioids (T40.0-T40.4,T40.6)",1395.0,1395.0
Arizona,2020,February,"Synthetic opioids, excl. methadone (T40.4)",910.0,910.0
Arizona,2020,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",366.0,366.0
Arizona,2020,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1121.0,1121.0
Arizona,2020,January,"Opioids (T40.0-T40.4,T40.6)",1358.0,1358.0
Arizona,2020,January,Natural & semi-synthetic opioids (T40.2),306.0,306.0
Arizona,2020,January,"Synthetic opioids, excl. methadone (T40.4)",870.0,870.0
Arizona,2020,July,Natural & semi-synthetic opioids (T40.2),325.0,325.0
Arizona,2020,July,"Opioids (T40.0-T40.4,T40.6)",1779.0,1779.0
Arizona,2020,July,"Synthetic opioids, excl. methadone (T40.4)",1322.0,1322.0
Arizona,2020,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1566.0,1566.0
Arizona,2020,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",388.0,388.0
Arizona,2020,June,"Opioids (T40.0-T40.4,T40.6)",1684.0,1684.0
Arizona,2020,June,Natural & semi-synthetic opioids (T40.2),311.0,311.0
Arizona,2020,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1468.0,1468.0
Arizona,2020,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",371.0,371.0
Arizona,2020,June,"Synthetic opioids, excl. methadone (T40.4)",1241.0,1241.0
Arizona,2020,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1228.0,1228.0
Arizona,2020,March,"Opioids (T40.0-T40.4,T40.6)",1449.0,1449.0
Arizona,2020,March,"Synthetic opioids, excl. methadone (T40.4)",985.0,985.0
Arizona,2020,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",366.0,366.0
Arizona,2020,March,Natural & semi-synthetic opioids (T40.2),307.0,307.0
Arizona,2020,May,Natural & semi-synthetic opioids (T40.2),313.0,313.0
Arizona,2020,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",371.0,371.0
Arizona,2020,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1360.0,1360.0
Arizona,2020,May,"Opioids (T40.0-T40.4,T40.6)",1565.0,1565.0
Arizona,2020,May,"Synthetic opioids, excl. methadone (T40.4)",1127.0,1127.0
Arizona,2020,November,"Synthetic opioids, excl. methadone (T40.4)",1500.0,1500.0
Arizona,2020,November,Natural & semi-synthetic opioids (T40.2),321.0,321.0
Arizona,2020,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",393.0,393.0
Arizona,2020,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1745.0,1745.0
Arizona,2020,November,"Opioids (T40.0-T40.4,T40.6)",1931.0,1931.0
Arizona,2020,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",395.0,395.0
Arizona,2020,October,"Opioids (T40.0-T40.4,T40.6)",1885.0,1885.0
Arizona,2020,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1696.0,1696.0
Arizona,2020,October,"Synthetic opioids, excl. methadone (T40.4)",1451.0,1451.0
Arizona,2020,October,Natural & semi-synthetic opioids (T40.2),322.0,322.0
Arizona,2020,September,"Opioids (T40.0-T40.4,T40.6)",1853.0,1853.0
Arizona,2020,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",389.0,389.0
Arizona,2020,September,"Synthetic opioids, excl. methadone (T40.4)",1415.0,1415.0
Arizona,2020,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1655.0,1655.0
Arizona,2020,September,Natural & semi-synthetic opioids (T40.2),325.0,325.0
Arizona,2021,February,Natural & semi-synthetic opioids (T40.2),316.0,316.0
Arizona,2021,February,"Synthetic opioids, excl. methadone (T40.4)",1577.0,1577.0
Arizona,2021,February,"Opioids (T40.0-T40.4,T40.6)",1966.0,1966.0
Arizona,2021,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",384.0,384.0
Arizona,2021,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1801.0,1801.0
Arizona,2021,January,Natural & semi-synthetic opioids (T40.2),327.0,327.0
Arizona,2021,January,"Opioids (T40.0-T40.4,T40.6)",1952.0,1952.0
Arizona,2021,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",392.0,392.0
Arizona,2021,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1776.0,1776.0
Arizona,2021,January,"Synthetic opioids, excl. methadone (T40.4)",1548.0,1548.0
Arizona,2021,March,"Opioids (T40.0-T40.4,T40.6)",1976.0,1976.0
Arizona,2021,March,Natural & semi-synthetic opioids (T40.2),311.0,311.0
Arizona,2021,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1809.0,1809.0
Arizona,2021,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",379.0,379.0
Arizona,2021,March,"Synthetic opioids, excl. methadone (T40.4)",1592.0,1592.0
California,2019,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2189.0,2189.0
California,2019,August,"Opioids (T40.0-T40.4,T40.6)",2977.0,2977.0
California,2019,August,"Synthetic opioids, excl. methadone (T40.4)",1351.0,1351.0
California,2019,August,Natural & semi-synthetic opioids (T40.2),926.0,926.0
California,2019,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1072.0,1072.0
California,2019,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1088.0,1088.0
California,2019,December,Natural & semi-synthetic opioids (T40.2),935.0,935.0
California,2019,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2561.0,2561.0
California,2019,December,"Opioids (T40.0-T40.4,T40.6)",3324.0,3324.0
California,2019,December,"Synthetic opioids, excl. methadone (T40.4)",1727.0,1727.0
California,2019,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2104.0,2104.0
California,2019,July,"Opioids (T40.0-T40.4,T40.6)",2879.0,2879.0
California,2019,July,"Synthetic opioids, excl. methadone (T40.4)",1262.0,1262.0
California,2019,July,Natural & semi-synthetic opioids (T40.2),918.0,918.0
California,2019,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1061.0,1061.0
California,2019,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2031.0,2031.0
California,2019,June,"Opioids (T40.0-T40.4,T40.6)",2801.0,2801.0
California,2019,June,"Synthetic opioids, excl. methadone (T40.4)",1175.0,1175.0
California,2019,June,Natural & semi-synthetic opioids (T40.2),922.0,922.0
California,2019,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1066.0,1066.0
California,2019,November,"Opioids (T40.0-T40.4,T40.6)",3249.0,3249.0
California,2019,November,"Synthetic opioids, excl. methadone (T40.4)",1617.0,1617.0
California,2019,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2468.0,2468.0
California,2019,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1096.0,1096.0
California,2019,November,Natural & semi-synthetic opioids (T40.2),950.0,950.0
California,2019,October,Natural & semi-synthetic opioids (T40.2),917.0,917.0
California,2019,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2323.0,2323.0
California,2019,October,"Opioids (T40.0-T40.4,T40.6)",3103.0,3103.0
California,2019,October,"Synthetic opioids, excl. methadone (T40.4)",1499.0,1499.0
California,2019,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1055.0,1055.0
California,2019,September,"Opioids (T40.0-T40.4,T40.6)",3033.0,3033.0
California,2019,September,Natural & semi-synthetic opioids (T40.2),911.0,911.0
California,2019,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2243.0,2243.0
California,2019,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1059.0,1059.0
California,2019,September,"Synthetic opioids, excl. methadone (T40.4)",1410.0,1410.0
California,2020,April,"Opioids (T40.0-T40.4,T40.6)",3887.0,3887.0
California,2020,April,"Synthetic opioids, excl. methadone (T40.4)",2326.0,2326.0
California,2020,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",3140.0,3140.0
California,2020,April,Natural & semi-synthetic opioids (T40.2),950.0,950.0
California,2020,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1128.0,1128.0
California,2020,August,"Opioids (T40.0-T40.4,T40.6)",4923.0,4923.0
California,2020,August,Natural & semi-synthetic opioids (T40.2),1013.0,1013.0
California,2020,August,"Synthetic opioids, excl. methadone (T40.4)",3381.0,3381.0
California,2020,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",4211.0,4211.0
California,2020,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1222.0,1222.0
California,2020,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1225.0,1225.0
California,2020,December,"Synthetic opioids, excl. methadone (T40.4)",4194.0,4194.0
California,2020,December,Natural & semi-synthetic opioids (T40.2),1005.0,1005.0
California,2020,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",4983.0,4983.0
California,2020,December,"Opioids (T40.0-T40.4,T40.6)",5706.0,5706.0
California,2020,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1087.0,1087.0
California,2020,February,Natural & semi-synthetic opioids (T40.2),931.0,931.0
California,2020,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2797.0,2797.0
California,2020,February,"Opioids (T40.0-T40.4,T40.6)",3551.0,3551.0
California,2020,February,"Synthetic opioids, excl. methadone (T40.4)",1988.0,1988.0
California,2020,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1094.0,1094.0
California,2020,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2664.0,2664.0
California,2020,January,"Opioids (T40.0-T40.4,T40.6)",3434.0,3434.0
California,2020,January,Natural & semi-synthetic opioids (T40.2),932.0,932.0
California,2020,January,"Synthetic opioids, excl. methadone (T40.4)",1834.0,1834.0
California,2020,July,Natural & semi-synthetic opioids (T40.2),986.0,986.0
California,2020,July,"Opioids (T40.0-T40.4,T40.6)",4616.0,4616.0
California,2020,July,"Synthetic opioids, excl. methadone (T40.4)",3072.0,3072.0
California,2020,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",3889.0,3889.0
California,2020,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1187.0,1187.0
California,2020,June,"Opioids (T40.0-T40.4,T40.6)",4338.0,4338.0
California,2020,June,Natural & semi-synthetic opioids (T40.2),964.0,964.0
California,2020,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",3608.0,3608.0
California,2020,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1158.0,1158.0
California,2020,June,"Synthetic opioids, excl. methadone (T40.4)",2802.0,2802.0
California,2020,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2947.0,2947.0
California,2020,March,"Opioids (T40.0-T40.4,T40.6)",3699.0,3699.0
California,2020,March,"Synthetic opioids, excl. methadone (T40.4)",2139.0,2139.0
California,2020,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1098.0,1098.0
California,2020,March,Natural & semi-synthetic opioids (T40.2),931.0,931.0
California,2020,May,Natural & semi-synthetic opioids (T40.2),978.0,978.0
California,2020,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1166.0,1166.0
California,2020,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",3385.0,3385.0
California,2020,May,"Opioids (T40.0-T40.4,T40.6)",4123.0,4123.0
California,2020,May,"Synthetic opioids, excl. methadone (T40.4)",2558.0,2558.0
California,2020,November,"Synthetic opioids, excl. methadone (T40.4)",4006.0,4006.0
California,2020,November,Natural & semi-synthetic opioids (T40.2),977.0,977.0
California,2020,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1199.0,1199.0
California,2020,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",4781.0,4781.0
California,2020,November,"Opioids (T40.0-T40.4,T40.6)",5491.0,5491.0
California,2020,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1212.0,1212.0
California,2020,October,"Opioids (T40.0-T40.4,T40.6)",5335.0,5335.0
California,2020,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",4619.0,4619.0
California,2020,October,"Synthetic opioids, excl. methadone (T40.4)",3820.0,3820.0
California,2020,October,Natural & semi-synthetic opioids (T40.2),994.0,994.0
California,2020,September,"Opioids (T40.0-T40.4,T40.6)",5119.0,5119.0
California,2020,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1219.0,1219.0
California,2020,September,"Synthetic opioids, excl. methadone (T40.4)",3586.0,3586.0
California,2020,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",4401.0,4401.0
California,2020,September,Natural & semi-synthetic opioids (T40.2),1003.0,1003.0
California,2021,February,Natural & semi-synthetic opioids (T40.2),1014.0,1014.0
California,2021,February,"Synthetic opioids, excl. methadone (T40.4)",4564.0,4564.0
California,2021,February,"Opioids (T40.0-T40.4,T40.6)",6048.0,6048.0
California,2021,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1242.0,1242.0
California,2021,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",5359.0,5359.0
California,2021,January,Natural & semi-synthetic opioids (T40.2),1019.0,1019.0
California,2021,January,"Opioids (T40.0-T40.4,T40.6)",5956.0,5956.0
California,2021,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1237.0,1237.0
California,2021,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",5244.0,5244.0
California,2021,January,"Synthetic opioids, excl. methadone (T40.4)",4448.0,4448.0
California,2021,March,"Opioids (T40.0-T40.4,T40.6)",6157.0,6157.0
California,2021,March,Natural & semi-synthetic opioids (T40.2),996.0,996.0
California,2021,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",5495.0,5495.0
California,2021,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1219.0,1219.0
California,2021,March,"Synthetic opioids, excl. methadone (T40.4)",4737.0,4737.0
Colorado,2018,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",371.0,371.0
Colorado,2018,August,Natural & semi-synthetic opioids (T40.2),255.0,255.0
Colorado,2018,August,"Synthetic opioids, excl. methadone (T40.4)",125.0,125.0
Colorado,2018,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",295.0,295.0
Colorado,2018,August,"Opioids (T40.0-T40.4,T40.6)",582.0,582.0
Colorado,2018,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",356.0,356.0
Colorado,2018,December,"Opioids (T40.0-T40.4,T40.6)",568.0,568.0
Colorado,2018,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",271.0,271.0
Colorado,2018,December,"Synthetic opioids, excl. methadone (T40.4)",130.0,130.0
Colorado,2018,December,Natural & semi-synthetic opioids (T40.2),224.0,224.0
Colorado,2018,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",373.0,373.0
Colorado,2018,July,"Synthetic opioids, excl. methadone (T40.4)",126.0,126.0
Colorado,2018,July,Natural & semi-synthetic opioids (T40.2),255.0,255.0
Colorado,2018,July,"Opioids (T40.0-T40.4,T40.6)",595.0,595.0
Colorado,2018,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",296.0,296.0
Colorado,2018,November,"Synthetic opioids, excl. methadone (T40.4)",128.0,128.0
Colorado,2018,November,"Opioids (T40.0-T40.4,T40.6)",553.0,553.0
Colorado,2018,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",260.0,260.0
Colorado,2018,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",345.0,345.0
Colorado,2018,November,Natural & semi-synthetic opioids (T40.2),220.0,220.0
Colorado,2018,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",358.0,358.0
Colorado,2018,September,Natural & semi-synthetic opioids (T40.2),238.0,238.0
